event_id,japones,en_final,estado
10100005,",いい%2F覚悟だな。\nじゃあ　いくぜ！！",,pending
10100005,Dどうした　%2F円堂？\nこのオレと%2F勝負するのが　%1F怖いのか？,,pending
10100005,Xよう　%2F円堂！\nお%1F前が%1F来るのを%1F待ってたぜ。\nここに%1F来たってことは…,,pending
10100005,<この%1F前の%2F勝負のリベンジだろ？\nさあ　やろうぜ！！,,pending
10100005,4%2F根性は　あるようだな。\nじゃあ　いくぜ！！,,pending
10100005,Xなんだ…　%1F違うのか。\nてっきり　リベンジと%1F思って\nワクワクしてたんだがな。,,pending
10100005,Pなかなかやるじゃないか　%2F円堂！\nさすが　サッカー%1F部キャプテンだな。,,pending
10100005,X%2F約束どおり　サッカー%1F部に\n%1F入ってやるさ。\nこれから　よろしくたのむぜ！,,pending
10100005,0\%2F残念だったな　%2F円堂。\nまた　オレと%2F勝負したかったら\nいつでも%1F来るんだな。,,pending
10100005,"2,オレは%1F逃げも　かくれもしないぜ！！",,pending
10100005,P%2F人脈ルートロック%2F解除！\n%2F音無に%1F話しかけて　%2F確認してみよう！,,pending
10100005,スカウトキャラ配置,,pending
10100005,0ざんねん,,pending
10100005,0えんどう,,pending
10100005,0しょうぶ,,pending
10100011,%s\nが%2F仲間になった！,,pending
10100011,Pその%1F人は　いつも\n%2F囲碁%2F将棋%1F部の%2F部室に\nいるみたいですよ！,,pending
10100011,(スカウトイベントの中でMobilephone,,pending
10100011,$もしもし？\nセンパイですか？,,pending
10100011,dえっ　サッカー%1F部へ%1F入らないかって？\n…%1F悪いけど　ちがう%2F部活に\n%1F入ってるんだ。,,pending
10100011,<かけもちでも　いいのなら\n%1F入ってあげてもいいよ。,,pending
10100011,これから　よろしく！,,pending
10100011,それじゃあ　ダメだね。,,pending
10100011,スカウトキャラ配置,,pending
10100011,Lじゃあ　しょうがないな。\nそこまで　%1F言うのなら\n%1F入ってあげるよ。,,pending
10100012,%s\nが%2F仲間になった！,,pending
10100012,4%1F彼なら\n%2F正門の%1F近くに%1F呼んでいるわ。,,pending
10100012,Lどこかへ%1F行ってしまう%1F前に\n%1F早く　%1F引き%1F抜いてきなさい。,,pending
10100012,(スカウトイベントの中でMobilephone,,pending
10100012,もしもし？\n%2F円堂くん？,,pending
10100012,d%2F雷門サッカー%1F部\nあんたたちの%2F実力はホンモノだった。\nいっしょにサッカーさせてくれ！,,pending
10100012,スカウトキャラ配置,,pending
61010001,Lここは%2F受付です。　\n%2F名前をお%1F書きになって\nお%1F待ちください。,,pending
62000080,(%1F他に　%1F何か%1F用はあるかい？,,pending
62000080,4いらっしゃい。\n%2F今日は　どうするんだい？,,pending
62000080,まいど　どうもねー。,,pending
62000080,そうかい　またおいでねー。,,pending
62000250,%1F他　%1F用はあるかい？,,pending
62000250,$ほっほっほ。\nいらっしゃい。,,pending
62000250,また　おいでね。,,pending
62000460,$%1F他に　%1F用はございますか？,,pending
62000460,Dいらっしゃいませー。\nコンビニ%3F商店街%1F店へ　ようこそー。,,pending
62000460,ありがとうございましたー。,,pending
62000470,いらっしゃいませー。,,pending
62000470,Dありがとうございました。\nまた　どうぞ　おこしくださいませー。,,pending
62000470,$%1F他に　ご%1F用はありますか？,,pending
62000480,Hいらっしゃいま〜しぇ〜。\n%2F看板ムスメのトメで〜しゅ\nうふっ。,,pending
62000490,4いらっしゃい！\n%2F雷神%2F模型へ　ようこそ！,,pending
62000500,4らっしゃい！\nめんのかたさは　どうしやすかい？,,pending
62000510,�いらっしゃいまーせー。\fゲームは　クリアしてから\n%1F新しいものを　%1F買う！\nこれが　%1F正しいゲームの%1F遊び%1F方だよ。,,pending
62000520,",%1F他に　%1F何か%1F用はありますか？",,pending
62000520,Dいらっしゃいませ。\n%1F新しいスポーツ%2F用品は　いかがですか？,,pending
62000520,ありがとうございました。,,pending
62000530,dおかえりなさいませ　ご%3F主人様♪\nメイド%2F喫茶は　\nただ%1F今　%2F営業%2F停止%1F中で〜す♪,,pending
62000530,рｻして　%3F真二屋%2F店長も\n%1F今は　お%2F部屋で\nお%3F昼寝中で〜っす♪\fまたのお%1F帰りを\nお%1F待ちしてま〜っす　うふっ♪,,pending
62000530,L…%1F今は%1F誰もおりません。\nお%1F帰り%1F下さいませ　ご%2F主人%1F様。,,pending
62000530,",おかえりなさいませ。　ご%2F主人%1F様♪",,pending
62000562,$%1F他に　%1F用はありますか？,,pending
62000562,@いらっしゃいませー。\nコンビニ%2F駅前%1F店へ　ようこそー。,,pending
62000562,ありがとうございましたー。,,pending
62000563,Dウチの%1F薬は%2F効果バツグン！\nさあ　%1F見てってくれよな！,,pending
63000050,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000050,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000050,(ねっけつポイントが　たりません。,,pending
63000050,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000050,◆◆◆消費ポイント＝%d,,pending
63000180,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000180,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000180,(ねっけつポイントが　たりません。,,pending
63000180,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000180,◆◆◆消費ポイント＝%d,,pending
63000350,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000350,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000350,(ねっけつポイントが　たりません。,,pending
63000350,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000350,◆◆◆消費ポイント＝%d,,pending
63000370,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000370,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000370,(ねっけつポイントが　たりません。,,pending
63000370,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000370,◆◆◆消費ポイント＝%d,,pending
63000380,",熱血ポイントをつかって\n回復できます。",,pending
63000380,0５０ポイントかかります。\nよろしいですか？,,pending
63000380,$熱血ポイントが　たりません。,,pending
63000380,",円堂たちの\nＧＰとＴＰが　全回復した！",,pending
63000390,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000390,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000390,(ねっけつポイントが　たりません。,,pending
63000390,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000390,◆◆◆消費ポイント＝%d,,pending
63000400,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000400,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000400,(ねっけつポイントが　たりません。,,pending
63000400,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000400,◆◆◆消費ポイント＝%d,,pending
63000450,",熱血ポイントをつかって\n回復できます。",,pending
63000450,0５０ポイントかかります。\nよろしいですか？,,pending
63000450,$熱血ポイントが　たりません。,,pending
63000450,",円堂たちの\nＧＰとＴＰが　全回復した！",,pending
63000561,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000561,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000561,(ねっけつポイントが　たりません。,,pending
63000561,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000561,◆◆◆消費ポイント＝%d,,pending
63000590,8ねっけつポイントを　つかって\n%2F回復できます。,,pending
63000590,4%dポイントかかります。\nよろしいでしょうか？,,pending
63000590,(ねっけつポイントが　たりません。,,pending
63000590,4%2F円堂たちの\nＧＰとＴＰが　%3F全回復した！,,pending
63000590,◆◆◆消費ポイント＝%d,,pending
81000010,�ぼくは　%2F入部できないけど\nいいことを　%1F教えてあげるよ。\f２%2F年生に　%2F気配を%1F消すのが\n%2F得意な%1F人が　いるんだって。,,pending
81000010,",%2F意外と　まだ%2F教室にいたりしてね。",,pending
81000010,Xはーっ　ぴかぴかぴか\nこの%2F銅像を　ぴっかぴかに%1F磨くのが\nボクの%2F日課さ。,,pending
81000010,�%1F怖い%1F話をしてあげようか…。\n%3F尾刈斗のメンバーは\n１０%1F人しかいないのに\fかれらは　１１%2F人目がいるって\n%1F言い%1F張るんだ…！,,pending
81000010,…な〜んちゃって。,,pending
81000010,4ふわあぁ〜。\n%2F今日も　いい%2F天気だなー。,,pending
81000010,\うーん　%1F気のせいかな。\n%2F銅像の%1F下から　なんだか\nヘンな%2F物音がするんだ…。,,pending
81000010,�ヘンな%2F建物が　できたせいで\n%2F銅像を　ぴっかぴかに\n%1F磨けなくなってしまった！\nこれから　オレは　\nいったい　%1F何を%1F磨けばいいんだっ！,,pending
81000010,X%2F今日も　%3F体育館は%1F使えないよ。\n%2F練習するなら　グラウンドを%1F使ってよ。,,pending
81000010,lママにおつかい　たのまれちゃった。\n%3F商店街の　%3F鮮魚店のじいさん\nコワいから　ニガテなんだよなぁ。,,pending
81000010,",あれ　%2F夏未さんが%1F探していたよ？",,pending
81000010,`あたらしい%3F秘伝書を　%1F見つけたって？\nよかったね！　でも　\n%3F秘伝書って　なあに？？,,pending
81000010,|%4F尾刈斗中の　トモダチが\n%1F言ってたけど。\fサッカー%1F部のヤツら　\nかなり　スゴイとっくんを　\nしてるらしいよ。,,pending
81000010,P%4F秋葉名戸って\n「しゅうようめいと」\nって%1F読むんだって。　しってた？,,pending
81000010,Hああ　おなか%1F空いたなあ。\n%2F今日の%1F晩ごはんは\nなにかなあ。,,pending
81000010,X%3F豪炎寺くんのドラゴントルネード\nカッコよかったわねぇ…。\nああ　うっとり…。,,pending
81000010,L%3F豪炎寺くんのためなら\nどこへだって\n%2F応援に　%1F行っちゃうわ！,,pending
81000010,�%2F夏未さんが　マネージャーに\nなったんですって？\fまさか　%3F豪炎寺くんに\n%1F気があるんじゃ！？\nきーっ　そんなのユルさないからっ！,,pending
81000010,\この%1F前の%2F試合を%1F見て\nますます　%3F豪炎寺くんに\nほれなおしちゃった　うふっ。,,pending
81000010,Xなんか　%2F具合がワルそうね。\n%3F豪炎寺くんの%1F足を　\nひっぱらないでよねっ？,,pending
81000010,\ちょっと！　\n%3F準決勝　%1F負けちゃったんですって？\n%1F何やってるのよ　%2F円堂くん！,,pending
81000010,D%3F豪炎寺くんを　\nワナにかけようとするなんて\nゆるさないわ！,,pending
81000010,hついに%2F帝国との%2F試合ね。\nはあ　%3F豪炎寺くんと%2F鬼道くん\nどっちかなんて　えらべないわ…。,,pending
81000010,t%4F帝国学園との%2F試合で\n%2F鉄骨が%1F落ちてきたでしょ？\f%3F豪炎寺くんがケガしなくて\nホンっと　よかったわ！,,pending
81000010,P%3F豪炎寺くんってス・テ・キ\nわたし　ファンクラブ\n%1F作っちゃおっかな。,,pending
81000010,ｰ１%2F年生に　%2F春奈ちゃんっていう\nとってもカワイイ%1F子がいるんだ。\fかのじょに%1F会いたくて　\n%2F校舎の%1F前で　%1F待っているんだ。\n%2F今日こそ　お%1F話するぞー！,,pending
81000010,�%2F春奈ちゃんに　%1F会いたくって\n%2F今日も　１%2F年生の%2F校舎の%1F前で\n%1F待っているんだけど。\fなかなか　%1F会えないんだよねぇ。,,pending
81000010,t%2F今日こそ　%2F春奈ちゃんと\nお%1F話するぞっ！\fかのじょに%1F会うまで　ここを\n１%1F歩も　%1F動かないからな！,,pending
81000010,$\%3F理科室で　ヘンな%2F実験を\nやってるみたいだ。\n%2F春奈ちゃん　%3F大丈夫かなぁ…。,,pending
81000010,-Lさいきん　%2F春奈ちゃんが\n%2F元気ないんだよね。\n%2F心配だなあ…。,,pending
81000010,2`この%1F花って　%2F春奈ちゃんに%1F似て\nとってもカワイイよね。\nあー　ココロがなごむなぁ。,,pending
81000010,=|%3F部室棟のあたりに　すっごく%2F器用に\nボールを%1F扱う%1F人が　いるらしいです。\nその%1F人に　%1F声をかけてみては？,,pending
81000010,ID%3F部室棟は　サッカー%2F部室の\nすぐ　%1F左の%2F建物ですよ。,,pending
81000010,Uｸいそがしい　%2F古株さんの%1F代わりに\n%2F今回は　このボクが\n%3F雷門中について　%2F説明するよ。\fなんと！　ついに\n%3F体育館とプールがある%2F場所に\n%1F行けるようになったんだ！,,pending
81000010,Vｴ%3F体育館は　ここから%1F右に%1F行ったところ\n%2F不良たちが%1F多いから　%1F歩くときは\nじゅうぶんに　%1F気をつけてね。\fプールは　%3F体育館を\n%1F北にぬけたところにあるよ。,,pending
81000010,Wｨ%3F漫研部や%3F新聞部がある\n%4F文化部棟や　%3F焼却炉も\nプールの%1F近くにあるんだ。\fま　「%2F百聞は　%2F一見にしかず」ってね。\nどう？　%1F役に%1F立てたかな。,,pending
81000010,`X%3F理科室から　\nヘンなニオイがするんです。\nまた　あやしい%2F実験してるのかなぁ。,,pending
81000010,i�%3F理科室から　\nヘンなニオイがするんです。\nまた　あやしい%2F実験してるのかなぁ。\f%3F理科室は　%1F左の%2F校舎の\n１%1F階にありますよ。,,pending
81000010,rX%3F理科室から　\nヘンなニオイがするんです。\nまた　あやしい%2F実験してるのかなぁ。,,pending
81000010,{d%2F宿命の　ライバルとの%2F再戦…\n　　【%2F雷門ＶＳ%3F尾刈斗】\nなんか　ドラマチックですね！,,pending
81000010,��%2F宿命の　ライバルとの%2F再戦…\n　　【%2F雷門ＶＳ%3F尾刈斗】\fしかし　あらたなテキが%2F出現！\nその%1F名も　%4F秋葉名戸！,,pending
81000010,�8ううっ　なんか　\nもり%1F上がってきましたねっ！,,pending
81000010,�4あっ　センパイ！\n%2F試合の%2F結果どうでした？,,pending
81000010,�L%4F秋葉名戸との%1F戦いは\n%2F雷門のボロ%1F負けですか…\nつまんないの。,,pending
81000010,｡`%2F決勝%2F進出おめでとうございますっ。\nボク　センパイは%1F勝つって\n%1F信じてましたっ！,,pending
81000010,ｪlたった%1F今　%2F冬海のヤツが\n%2F正門の%1F方へ　%1F走っていきましたよ。\nすっごいカオしてたなあ…。,,pending
81000010,ｳ\あー　お%1F腹すいたなぁ。\n%3F商店街の%3F雷雷軒に\nラーメン%1F食べに%1F行こうかなー。,,pending
81000010,ｼh%4F響木監督って　どこかで\n%1F見たことがあるんだよなあ…。\fそうかっ　ラーメン%1F屋のオヤジだ！,,pending
81000010,ﾁHあっ　%2F円堂センパイ！　\n%2F今日も%2F練習　がんばってください！,,pending
81000010,ﾌ�%4F体育館裏は　%2F不良のたまり%1F場なの。\nさっき　%2F何人か%1F入ってくのを%1F見たから\n%1F今は　%1F近よらないほうがいいよ。,,pending
81000010,ﾕﾀ%1F右に%1F行けば　%3F体育館があるわよ。\nでも　%3F体育館の%1F裏は%2F不良のたまり%1F場に\nなっているの。\f%2F先生たちが%2F注意してるけど\nまだ　しばらくは\n%1F近よらない%1F方がいいわよ。,,pending
81000010,ﾞLあれって%2F夏未さんよね？　\nあんなところで\n%1F何をしているのかしら？,,pending
81000010,�<グラウンドに%1F立ってる%1F人\nいったい　%1F誰かしら？,,pending
81000010,�H%1F新しいサッカー%1F部の%2F監督さん\nおヒゲがチャーミングよね！,,pending
81000010,� この%1F先は　%3F体育館よ。,,pending
81000010,Lえっ　%2F入部しないかって？　　\nオレ　%1F体よわくって　…ごほごほ。,,pending
81000010,Tついに　%4F地区予選かね\n%2F今年は　せめて１%1F点くらい\nゴールしたまえよ…。,,pending
81000010,�%3F理事長が　\nおもどりになられたらしい！\nがんばって　%1F気にいられなくては…\f…おっと！\n%1F今の%1F話は　ナイショでたのむよ！,,pending
81000010,4もう　%2F出発するのかね？\nがんばりたまえよ！,,pending
81000010,&dあやしいコートの%1F男のせいで\n%2F見張りを　なまけるなって\n%1F怒られてしまったよ　…トホホ。,,pending
81000010,/0なんだ　ずいぶん%2F具合が\nワルそうだな？,,pending
81000010,8(いったい　%1F何があったのかね？,,pending
81000010,A垂ﾂいに%2F帝国との%2F試合かね。\n%1F負けてもいい！\n%2F全力で　ぶつかってきたまえ！\fえっ　%1F勝つつもりだって？\n…まあ　がんばりたまえ。,,pending
81000010,J�%2F響木%2F監督は　%3F理事長の\n%1F古い%1F知りあいなのだな。\fこのあいだ　「おい　%3F総一郎！」\nなんて　%1F呼んでいたから\nびっくりしたぞ！,,pending
81000010,O�%4F火来校長は　いまいち\n%1F頼りないんだよな…\nいずれ　この%1F私が%2F校長の%1F座に…\f…おっと！\n%1F今の%1F話は　ナイショでたのむよ！,,pending
81000010,ZP%4F尾刈斗中のヤツらが\nここに%1F来るのか…\fぶるっ　%1F急にさむけが…。,,pending
81000010,c`さっき　%2F冬海が\n%1F見たことないヤツを　%1F連れてたぞ。\nもしかして　また%3F転校生か？,,pending
81000010,lXさっき　%2F壁山が\n%2F部室に%1F入っていったぞ。\nなんだか　コソコソしてたなあ。,,pending
81000010,u`%3F野生中には　%2F電車で%1F行くのか？\nいいなぁ\nオレも　%2F学校サボって%1F行きたいよ…。,,pending
81000010,~T%3F理事長が　%1F来ているらしいぜ。\nこの%2F学校　%3F理事長なんて\nいたんだな。,,pending
81000010,�Dイナズマおとしを　こえる%1F技？\nイナズマおとしって　%1F何？,,pending
81000010,�xマンガを　%1F立ちよみしてたら\n%2F本屋のおばさんに\nハタキを　かけられちゃった。\fオレは　ホコリじゃないっつーの！,,pending
81000010,�怩ｱのまえ　オレのパソコンを\nメガネのヤツが　\n%2F修理してくれたんだ。\f…でも　そのあと%3F修理代って\nきっかり１０００%1F円\nとられちゃったけどね…。,,pending
81000010,｢tまた　%2F帝国と%2F試合をするのか…。\n%2F今度は　%2F帝国も%2F棄権しては\nくれないだろうな…。\f…がんばれよ！,,pending
81000010,ｫpあいたたたっ！\n%1F今　%2F冬海のヤツが\nぶつかってきたんだ！\fあいつ　%1F何をそんなに\n%1F急いでたんだ？,,pending
81000010,ｴtまた　%2F帝国と%2F試合をするのか…。\n%2F今度は　%2F帝国も%2F棄権しては\nくれないだろうな…。\f…がんばれよ！,,pending
81000010,ｽh%2F冬海が　%2F学校をクビになったって？\nおまえたち　%2F監督がいなくて\n%2F試合に%1F出れるのか？,,pending
81000010,ﾆtまた　%2F帝国と%2F試合をするのか…。\n%2F今度は　%2F帝国も%2F棄権しては\nくれないだろうな…。\f…がんばれよ！,,pending
81000010,ﾏTあの%2F帝国に　\nこんどは%2F実力で%1F勝ったんだよな？\nスゴイぜ　おまえたち！,,pending
81000010,ﾔ狽ｱの%3F雷門中は\nマンモス%1F校ってよばれるくらい\n%1F大きいことで%2F有名なんだ。\f…べ　べつに　%2F迷子になったことが\nあるワケじゃないぞっ。,,pending
81000010,�\%2F銅像が　ぴかぴかに%1F磨かれているっ！\n%1F誰だか　しらんが\nかんしん　かんしんっ。,,pending
81000010,�し…　%1F死ぬ……。,,pending
81000010,�Dこんな%1F広いグラウンドで\n%2F練習なんてもう　やりたくないよ。,,pending
81000010,Lチコクした　バツで\nグラウンドの%1F石ひろいを　\nさせられてるんだっ。,,pending
81000010,X%2F今日は　%1F石ひろいじゃないぜ\nここらへんで　ボールペン\nおとしちゃったんだ！,,pending
81000010,8だんだん　%1F石ひろいが\n%1F楽しくなってきたよ。,,pending
81000010,*<%2F気分がワルくなってきたよ…\nはー　くらくらっ…。,,pending
81000010,3<え？　%3F尾刈斗と\n%4F練習試合なんて　しましたっけ？,,pending
81000010,<4%4F秋葉名戸って　\nそんなに%1F強いんですか？,,pending
81000010,LHこんな%1F広いグラウンドで\n%2F練習なんてもう　やりたくないよ…。,,pending
81000010,QHこんな%1F広いグラウンドで\n%2F練習なんてもう　やりたくないよ…。,,pending
81000010,\(もーっ　%2F日焼けしちゃうわっ！,,pending
81000010,exさいきん　%1F夜になると\n%2F銅像のあたりから　\n%1F大きな%1F音がするらしいの。\fもしかしてオバケ！？\n…なんてね？,,pending
81000010,nPオバケの%2F正体は\n%2F銅像の　%2F工事の%1F音だったのね。\nつまんないの。,,pending
81000010,whきみ　%2F銅像のところの　\nヘンな%2F建物に　%1F入ったんでしょ？\nあの%1F中って　どうなってるの？,,pending
81000010,�(%4F冬海先生　どうしたのかしら？,,pending
81000010,�`%2F帝国って\n４０%2F年間%2F優勝してるんでしょ？\n%1F勝てるなんて%1F思ってないわよね…。,,pending
81000010,�@あー　%2F今日も%1F暑いわねぇ。\n%2F日焼けしちゃうわっ。,,pending
81000010,�@よーし！\nそれじゃあ　%2F幅跳び３００%1F回\n%1F始めーい！,,pending
81000010,｢dサッカー%1F部が　%2F廃部になったら\nこのグラウンドは\nわれわれの%1F部が　%1F使わせてもらうよ。,,pending
81000010,｢つか,,pending
81000010,ｧdサッカー%1F部が　%2F廃部になったら\nこのグラウンドは\nわれわれの%1F部が　%1F使わせてもらうよ。,,pending
81000010,ｷXグラウンドは　%1F使えないよ。\n%3F総一郎さまの%2F命令で\n%2F工事をしているんだ。,,pending
81000010,ﾙ激純Vの%2F名前は　%2F古株さん！\fキミたち　サッカー%1F部を%1F見ていると\n%2F希望がわいてくるぞい！\nこれは　ワシからのおくりものじゃ！,,pending
81000010,�xワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,�こうむいん,,pending
81000010,�hこの　ひろ〜い%3F雷門中で\nおまえさんが　%1F迷わないように\nちょっと　アドバイスしてやろうかの。,,pending
81000010,�`まず　ワシらがいる%2F場所\nここには　%3F雷門中で１%1F番\n%1F大きなグラウンドがあるのだ。,,pending
81000010,�X%3F雷門中は　%2F部活が%1F多いから\nグラウンドを%1F使うのも\n%2F大変だろうのう。,,pending
81000010,�Tそして　%2F正面に%1F見えるのが%3F本校舎。\n%3F職員室や　%3F校長室があるぞ。,,pending
81000010,�Dそういえば　おまえさんの%2F教室も　\nここにあるのだったかの。,,pending
81000010,�そして　ここから%1F西に%1F抜けると\n%3F部室棟があるのだ。\fそれにしても　サッカー%2F部室は　\nボロっちいのう。　いつか\nこわれそうで　ハラハラするわい。,,pending
81000010,рﾜ　%1F今はこんなところだな。\f%2F時間がたったら　また\nワシに%1F話しかけてみるといい。\n%1F新しい%2F場所を%1F教えてやるぞっ。,,pending
81000010,xワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,ｨだいぶ　%2F学校になれてきた\nおまえさんに　ここで\nワシから　グッドニュースだ！\fなんと！　%1F新たに　\n%3F野球場がある%2F場所に　\n%1F行けるようになったぞっ！,,pending
81000010,X%3F陸上部のグラウンドや　\n%3F柔道部や%3F相撲部たちの\n%2F部室も　そこにあるのだ！,,pending
81000010,Lま　「%2F百聞は　%2F一見にしかず」とな。\nすすめいっ　%1F若ものよ！,,pending
81000010,\そういえば　%2F今度\nこの%3F雷門中で　サッカーの\n%2F練習%2F試合があるんだってなぁ。,,pending
81000010,dお%1F客さんが　%1F来るとあっちゃ\nこのワシも　%2F仕事に\n%1F張り%1F合いが%1F出るってもんよ。,,pending
81000010,\ワシも　がんばって\n%2F学校をキレイにしておくから\nおまえさんたちも　がんばれよっ。,,pending
81000010,)xワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,+\なんと！　%2F今回から\nテニスコートが　ある%2F場所に\n%1F行けるようになったぞいっ。,,pending
81000010,-l３%2F年生の%2F校舎もあるのだが\n%1F今の　おまえさんたちでは\n%1F中に%1F入れるかは　わからんのう…。,,pending
81000010,/Pま　「%2F百聞は　%2F一見にしかず」とな。\nさあ　すすめいっ　%1F若ものよ！,,pending
81000010,8xワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,:ｬなんと！　%2F銅像の%1F下に\nまだ　あんな%2F施設があったとは！\fまだまだ　ワシが%1F知らないことも\nたくさんあるんだのう…。\nこれだから　%3F校務員はやめられんわい！,,pending
81000010,Cxワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,E�まさか　%2F響木のヤツが\nサッカー%1F部の%2F監督になるとは\n%1F夢にも%1F思わなかったぞ。\fこれだから　%3F校務員はやめられんわい！,,pending
81000010,Jxワシの%2F名前は　%2F古株さん！\fこの%3F雷門中のことを\nすみずみまで　%1F知りつくした\nスーパー%3F校務員さんだ！,,pending
81000010,Jこうむいん,,pending
81000010,L�もう　この%3F雷門中のことで\nおまえさんに　ワシが\n%1F教えられることは　なにもない…。\fさあ　すすめいっ　%1F若ものよ！,,pending
81000010,Lらいもんちゅう,,pending
81000010,Lわか,,pending
81000010,VTくくくっ…\nあんたが　キャプテンの%2F円堂かい？\nよろしくたのむぜ…　くくっ。,,pending
81000010,Z$ぼそっ…\n……のろってやる…。,,pending
81000010,"c,%2F久々の%2F練習で%2F緊張するッスよ。",,pending
81000010,n8%3F紅白戦なんて　どれくらいぶり\nでやんすかねぇ？,,pending
81000010,"y,%1F早くやりましょうよ！　キャプテン！",,pending
81000010,�$チーム%2F編成は　バッチリか？,,pending
81000010,ｰDいきなり%3F紅白戦だなんて\nちょっと　%2F緊張しちゃうかもね。,,pending
81000010,ｻpまずはイメージトレーニングからだな。\f%2F気配を%1F消して　そこをフェイント…。\nそれから……ぶつぶつ…。,,pending
81000010,ﾆ<ボクはエースだから\nキミとは%1F別のチームがいいな。,,pending
81000010,X%2F今日は　%3F体育館は%1F使えないよ。\n%2F練習するなら　グラウンドを%1F使いなよ。,,pending
81000010,$りかしつ,,pending
81000010,$じっけん,,pending
81000010,$はるな,,pending
81000010,$だいじょうぶ,,pending
81000010,-はるな,,pending
81000010,-げんき,,pending
81000010,-しんぱい,,pending
81000010,2はな,,pending
81000010,2はるな,,pending
81000010,=ぶしつとう,,pending
81000010,=きよう,,pending
81000010,=あつか,,pending
81000010,=ひと,,pending
81000010,=こえ,,pending
81000010,Iぶしつとう,,pending
81000010,Iぶしつ,,pending
81000010,Iひだり,,pending
81000010,Iたてもの,,pending
81000010,Uふるかぶ,,pending
81000010,Uこんかい,,pending
81000010,Uらいもんちゅう,,pending
81000010,Uせつめい,,pending
81000010,Uたいいくかん,,pending
81000010,Uばしょ,,pending
81000010,Vたいいくかん,,pending
81000010,Vみぎ,,pending
81000010,Vふりょう,,pending
81000010,Vおお,,pending
81000010,Vある,,pending
81000010,"V
たいいくかん",,pending
81000010,Vきた,,pending
81000010,Wまんけんぶ,,pending
81000010,Wしんぶんぶ,,pending
81000010,Wぶんかぶとう,,pending
81000010,Wしょうきゃくろ,,pending
81000010,Wちか,,pending
81000010,Wひゃくぶん,,pending
81000010,Wいっけん,,pending
81000010,"W
やく",,pending
81000010,`りかしつ,,pending
81000010,`じっけん,,pending
81000010,iりかしつ,,pending
81000010,iじっけん,,pending
81000010,iひだり,,pending
81000010,iこうしゃ,,pending
81000010,iかい,,pending
81000010,rりかしつ,,pending
81000010,rじっけん,,pending
81000010,{しゅくめい,,pending
81000010,{さいせん,,pending
81000010,{らいもん,,pending
81000010,{おかると,,pending
81000010,�しゅくめい,,pending
81000010,�さいせん,,pending
81000010,�らいもん,,pending
81000010,�おかると,,pending
81000010,�しゅつげん,,pending
81000010,�しゅうようめいと,,pending
81000010,｡けっしょう,,pending
81000010,｡しんしゅつ,,pending
81000010,｡しん,,pending
81000010,ｪいま,,pending
81000010,ｪふゆかい,,pending
81000010,ｪせいもん,,pending
81000010,ｪほう,,pending
81000010,ｪはし,,pending
81000010,ｳなか,,pending
81000010,ｳしょうてんがい,,pending
81000010,ｳらいらいけん,,pending
81000010,ｼひびきかんとく,,pending
81000010,ﾁえんどう,,pending
81000010,ﾁきょう,,pending
81000010,ﾁれんしゅう,,pending
81000010,ﾌたいいくかんうら,,pending
81000010,ﾌふりょう,,pending
81000010,ﾌなんにん,,pending
81000010,ﾌはい,,pending
81000010,ﾌいま,,pending
81000010,"ﾌ
ちか",,pending
81000010,ﾕみぎ,,pending
81000010,ﾕたいいくかん,,pending
81000010,ﾕうら,,pending
