event_id,japones,es_final,estado
10030004,d…サッカー%1F部へ%1F入れって！？\nここまで%1F来るくらいだ…\nよっぽど　オレがほしいのだな。,"Tienes ganas de que entre \na jugar en tu equipo, ¿verdad?\nPues te lo tendrás que currar.",revisar
10030004,\ならば　オレにサッカーの%1F楽しさを\nわからせてみろ！\nもしできたら　%1F入ってやるぞ。,"¡Enséñame qué es lo que te gusta\ntanto del fútbol! Si me convences,\njugaré en tu equipo, ¿vale?",revisar
10030004,$では　%1F教えてもらおうか！,"¡Venga, enséñame lo que vales!",revisar
10030004,8できないなら\nサッカー%1F部には　%1F入らないぞ。,"Si no, ya puedes ir buscándote\na otro.",revisar
10030004,Xオレにサッカーの%1F楽しさを\nわからせてくれたら\nサッカー%1F部に%1F入ってやるぞ。,"Si me enseñas por qué el fútbol\nes divertido, me uniré a tu equipo.\n¿De acuerdo?",revisar
10030004,$では　%1F教えてもらおうか！,"¡Venga, enséñame lo que vales!",revisar
10030004,8できないなら\nサッカー%1F部には　%1F入らないぞ。,"Si no, ya puedes ir buscándote\na otro.",revisar
10030004,8なかなか　サッカーというのも\n%2F面白いものだな。,Esto del fútbol no está nada mal.,revisar
10030004,8%2F約束どおり\nサッカー%1F部に%1F入ってやるぞ。,Lo prometido es deuda.\nMe apunto al equipo.,revisar
10030004,8%1F悪いが…\n%2F面白いとは　とても%1F思えないな。,"Lo siento, pero... la idea\nno me atrae lo más mínimo.",revisar
10030004,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10030004,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10030005,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10030005,Dその%1F人は　いつも\n%3F河川敷の%2F船場に\nいるみたいですよ！,¡Siempre está cerca del\nmuelle del río!,revisar
10030005,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10030005,Dその%1F人は　いつも\n%3F河川敷の%2F船場に\nいるみたいですよ！,¡Siempre está cerca del\nmuelle del río!,revisar
10030005,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10030005,Dその%1F人は　いつも\n%3F河川敷の%2F船場に\nいるみたいですよ！,¡Siempre está cerca del\nmuelle del río!,revisar
10030005,Xよう　%2F円堂！\nおまえ　サッカー%1F部に%1F入ってくれる\nヤツをさがしてるんだろ？,"¿Cómo estás, Mark? ¿Te faltan\njugadores en el equipo?",revisar
10030005,4だったら　オレが%1F入ってやるよ。\nただし…,"Entonces jugaré contigo, pero...",revisar
10030005,8おまえが　オレより\n%1F強かったらの%1F話だがな！,¡tendrás que demostrarme que\njuegas mejor al fútbol que yo!,revisar
10030005,さあ　いくぜ！！,"¡Venga, vamos!",revisar
10030005,4おまえの%2F勝負なら\nいつでも%1F買ってやるぜ！,"¡Si quieres que te demuestre\nquién es mejor, solo tienes\nque pedírmelo!",revisar
10030005,Hおまえが　オレより%1F強かったら\nサッカー%1F部に%1F入ってやるぜ！,"¡Si demuestras ser mejor que yo,\nme uniré a tu equipo! ¿De acuerdo?",revisar
10030005,さあ　いくぜ！！,"¡Venga, vamos!",revisar
10030005,4おまえの%2F勝負なら\nいつでも%1F買ってやるぜ！,"¡Si quieres que te demuestre\nquién es mejor, solo tienes\nque pedírmelo!",revisar
10030005,\おまえ　なかなか%1F強いじゃないか！\n%2F約束どおり　サッカー%1F部に\n%1F入ってやるさ。,¡Menudo nivelazo! Me voy a tener\nque unir a tu equipo.,revisar
10030005,Lオレより　%1F強くなったら\nいつでもサッカー%1F部に%1F入ってやるぞ。,"Si demuestras ser mejor que yo,\nme uniré a tu equipo cuando\nquieras.",revisar
10030005,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10030005,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10030006,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10030006,Pその%1F人は　いつも\n%3F河川敷のグラウンドの%1F近くに\nいるみたいですよ！,¡Siempre está cerca del campo\nde fútbol del río!,revisar
10030006,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10030006,Pその%1F人は　いつも\n%3F河川敷のグラウンドの%1F近くに\nいるみたいですよ！,¡Siempre está cerca del campo\nde fútbol del río!,revisar
10030006,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10030006,Pその%1F人は　いつも\n%3F河川敷のグラウンドの%1F近くに\nいるみたいですよ！,¡Siempre está cerca del campo\nde fútbol del río!,revisar
10030006,8おまえだな！\nオレを%2F仲間にしたいってヤツは！,¡Aaah! ¡Así que tú eras el que\nquería que jugase en su equipo!,revisar
10030006,Pおまえが　オレより%1F足が%1F速かったら\n%2F仲間になってやってもいいぞ。,"Si demuestras que puedes correr\nmás que yo, me uniré a tu club.\n¿Hecho?",revisar
10030006,それじゃあ　%2F競争だ！,¡Que empiece el duelo!,revisar
10030006,%1F逃げるのかっ！？,¿Te largas?,revisar
10030006,Hオレより　%1F足が%1F速かったら\n%2F仲間になってやってもいいぞ。,"Si demuestras que puedes correr\nmás que yo, me uniré a tu club.\n¿Hecho?",revisar
10030006,それじゃあ　%2F競争だ！！,¡Que empiece el duelo!,revisar
10030006,%1F逃げるのかっ！？,¿Te largas?,revisar
10030006,Hオレのスピードより　%1F速いヤツが\nいるなんて　%1F思わなかったぞ。,¡Nunca imaginé que hubiera\nalguien más rápido que yo!,revisar
10030006,",%2F約束どおり　%2F仲間になってやるよ。","Soy un hombre de palabra, así\nque entraré en vuestro equipo.",revisar
10030006,Hオレより　%1F足が%1F遅いヤツの\n%2F仲間になんか　なりたくないぞ。,No quiero jugar con gente\nque corra menos que yo.,revisar
10030006,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10030006,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10030007,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10030007,Dその%1F人は　いつも\n%3F野球場の%1F近くに\nいるみたいですよ！,¡Está siempre cerca del campo\nde béisbol!,oficial
10030007,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10030007,Dその%1F人は　いつも\n%3F野球場の%1F近くに\nいるみたいですよ！,¡Está siempre cerca del campo\nde béisbol!,oficial
10030007,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10030007,Dその%1F人は　いつも\n%3F野球場の%1F近くに\nいるみたいですよ！,¡Está siempre cerca del campo\nde béisbol!,oficial
10030007,@うん？　なんだいキミは？\nこのボクに　%1F何か%1F用かい？,¿Qué pasa contigo?\n¿Quieres algo?,revisar
10030007,d…このボクに　サッカー%1F部へ%1F入れと？\nふふふっ　まあヒマだし\n%1F入ってあげてもいいよ。,"¿Dices que quieres que juegue en\ntu equipo? Bueno, tengo tiempo\nlibre, así que no me importaría.",revisar
10030007,8そのかわり…\nオレに%1F何かメリットはあるのかい？,¿Ganaré yo algo con eso?,revisar
10030007,",だったら　それを%1F教えてもらおうか。",Soy todo oídos.,revisar
10030007,<メリットがないに\nこのボクが　%1F入るわけないだろ。,No jugaré en tu equipo\na menos que saque algo\nde ello.,revisar
10030007,Dサッカーをしたら　このボクに\n%1F何かメリットはあるのかい？,¿Me vas a demostrar qué gano\nyo si juego al fútbol?,revisar
10030007,",だったら　それを%1F教えてもらおうか。",Soy todo oídos.,revisar
10030007,<メリットがないに\nこのボクが　%1F入るわけないだろ。,No jugaré en tu equipo\na menos que saque algo\nde ello.,revisar
10030007,\テニスをしているボクも\n%1F美しかったけど\nこれはこれで　%1F新しい%1F美しさがあるね。,"El tenis tenía su encanto,\npero confieso que esto\ntambién tiene el suyo.",revisar
10030007,Lどうやら　メリットもあるようだし\nサッカー%1F部に%1F入ってあげるよ。,"Venga, entraré en el equipo.\nSus cosas buenas ha de tener.",revisar
10030007,8どうした？\n%1F教えてくれるのでは　なかったのか？,¿Pasa algo?\n¿Es que no tienes nada que decir?,revisar
10030007,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10030007,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10030008,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10030008,Dその%1F人は　いつも\n%2F鉄塔の%1F近くに\nいるみたいですよ！,¡Siempre se le ve por la zona\nde la torre!,revisar
10030008,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10030008,Dその%1F人は　いつも\n%2F鉄塔の%1F近くに\nいるみたいですよ！,¡Siempre se le ve por la zona\nde la torre!,revisar
10030008,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10030008,Dその%1F人は　いつも\n%2F鉄塔の%1F近くに\nいるみたいですよ！,¡Siempre se le ve por la zona\nde la torre!,revisar
10030008,@くっくっく…\nオレをさがし%1F出すとは\nたいしたヤツだな。,"¡Ju, ju, ju!...\nMenudo eres, mira que\nponerte a buscarme...",revisar
10030008,8よかろう！\nこのオレが　%2F相手をしてくれるわ！,¡Como quieras! ¡Seré tu rival!\n¿Estás listo?,revisar
10030008,では　まいるぞ！,"¡Venga, que voy!",revisar
10030008,0%1F逃げるのか！？\nこのおくびょう%1F者め！,¿Cómo que te vas? ¡Cobardica!,revisar
10030008,(このオレが　%2F相手をしてやろう！,¡Ahora tendrás que aguantarme!,revisar
10030008,では　まいるぞ！,"¡Venga, que voy!",revisar
10030008,0%1F逃げるのか！？\nこのおくびょう%1F者め！,¿Cómo que te vas? ¡Cobardica!,revisar
10030008,<くっくっく…\nこのオレをたおすとは\nたいしたヤツだな。,"Ju, ju, ju... Me has dejado\nimpresionado. No te creas que\nes tan sencillo ganarme...",revisar
10030008,Dほうびとして\nきさまに　このオレの%1F力を\n%1F貸してやろう。,"Estás de suerte. A partir\nde hoy, tendrás el privilegio\nde que juegue en tu equipo.",revisar
10030008,4くっくっく…\nきさまの%1F力は　この%2F程度か。,"¡Ju, ju, ju!...\n¿Eso es todo?",revisar
10030008,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10030008,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10040001,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040001,Dお　%2F円堂！\nおまえが　ここに%1F来るなんて\nめずらしいな。,"¡Eh, Mark! Vaya, qué raro se me\nhace verte por aquí.",oficial
10040001,Tまさか…　もう１%1F度\nサッカー%1F部へ%1F入れって\n%1F言うんじゃないだろうな？,"No vendrás a darme otra vez\nla murga con eso de que me\nuna al Raimon, ¿no?",oficial
10040001,\ふぅ…　しょうがないな。\nおまえは　１%1F度%1F言い%1F出したら\n%1F止まらないからな。,"En fin, tú ganas... Una vez se\nte mete algo en la cabeza, ya\nnada te hace cambiar de idea...",oficial
10040001,(サッカー%1F部に%1F入ってやるよ。,"Jugaré contigo, va.",oficial
10040001,4ゼッタイ　そう%1F言うと\n%1F思ったんだけどな。,Sabía que dirías eso.,oficial
10040002,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040002,lよくオレを%1F見つけることができたな。\nほうびとして　おまえのねがいを\nひとつだけ　かなえてやろう。,"Muy bien, me has encontrado...\nComo recompensa, te concederé\nun deseo.",oficial
10040002,$さあ　%1F何でも%1F言うのだ。,"Venga, soy todo oídos.",oficial
10040002,`オレにサッカー%1F部へ%1F入れ…　か。\nうむ　いいだろう。\nその%1F願い　かなえてやろう！,"Así que quieres que me apunte\na tu equipo... Bueno, vale.\nTe haré el favor.",oficial
10040002,Pならば　またオレを%1F見つけたときに\nおまえの%1F願いを　かなえてやろう。,"La próxima vez que nos veamos,\nsi todo va bien, te concederé\ntu deseo.",oficial
10040003,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040003,Pうわっ！　な　なんだおまえは…！\n…えっ？　オレが%1F何をしているかって？,¡Uah! ¿Qué quieres?...\n¿Que qué estoy haciendo?...,oficial
10040003,t…べ　べつに%1F女の%1F子の%1F着がえを\nのぞこうとなんてしてないぞ。\nう　ウソじゃないからな！　%2F本当だぞ！,No... No te vayas a pensar que\nestoy mirando en los vestuarios\nde las chicas. ¡De verdad!,oficial
10040003,pでも　みんなにはナイショにしてくれ。\nそのかわり　おまえの%1F言うことをひとつ\n%1F聞いてやるからさ。　な？,"No se lo digas a nadie. A cambio,\nte haré el favor que me pidas.\n¡Pero solo uno!",oficial
10040003,\…サッカー%1F部に%1F入れ？\nえっ？　そんなのでいいのか？\nだったら　%1F入ってやるよ。,¿Que juegue en tu equipo? ¿Va\nen serio? Por mí vale...,oficial
10040003,8だから　ミンナには\nヒミツにしておいてくれよな。,"Ni mu de esto, ¿eh?",oficial
10040003,T%1F何でも%1F言うことを%1F聞いてやるからさ\nミンナには　ナイショにしてくれよ！,"¡Haré lo que tú me pidas, pero\nno se lo digas a nadie, por favor!",oficial
10040004,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040004,Dんっ？　キミはダレだい？\nテニス%1F部に%1F何か%1F用なのかい？,¿Eh? ¿Quién eres? ¿Qué se te\nha perdido en el club de tenis?,oficial
10040004,@…オレをサッカー%1F部にさそいたい？\nうーん　サッカーね…,"¿Me quieres en tu equipo?\nHmm, así que fútbol...",oficial
10040004,Pオレって　テニスっぽい%1F顔だと%1F思うけど\nサッカーも　%2F似合うかな？,"Creo que me pega más jugar al\ntenis, pero a lo mejor el fútbol\nno se me da tan mal.",oficial
10040004,@それだったら　やってみてもいいよ。\nこれから　よろしくね。,A ver qué tal se me da.,oficial
10040004,0やっぱりオレは　テニス%1F顔なんだよな。,Yo es que soy más de tenis...,oficial
10040005,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040005,<なんだい　あんた！\n%2F柔道%1F部に%1F何か%1F用かい？,¿Ya estamos otra vez?\n¿Qué es lo que quieres\ndel club de judo?,oficial
10040005,@…オレをサッカー%1F部にさそいたい？\nうーん　サッカーね…,"¿Me quieres en tu equipo?\nHmm, así que fútbol...",oficial
10040005,Tオレは　%2F柔道っぽい%2F体型だと%1F思うけど\nサッカーも　いけると%1F思うかい？,"Creo que mi cuerpo pega más\ncon el judo, pero si tú me\ndices que valdría para el fútbol...",oficial
10040005,Lそれだったら　%1F入ってやるよ。\nこれから　よろしくたのむよ　あんた！,"Pues entonces, jugaré contigo.\n¡Vamos a arrasar, chico!",oficial
10040005,<やっぱり　オレには%2F柔道が\n１%1F番あってるんだよな。,Está visto que lo mío es el judo.,oficial
10040006,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040006,<ふっふっふ…\nキミが%1F来ることは　わかっていたよ。,"Ju, ju... Sabía que vendrías.",oficial
10040006,4オレを　サッカー%1F部に\nさそいたいのだろう？,"Quieres invitarme a jugar\nen tu equipo, ¿me equivoco?",oficial
10040006,Lふっふっふ…\nそうだと%1F思ったよ。\nだから　ここで%1F待っていたのさ。,"Ja, ja... Me lo veía venir.\nPor eso te estaba esperando aquí.",oficial
10040006,(えっ　ちがう？\nそんなはずは…。,"Ah, ¿no? No me digas...",oficial
10040007,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10040007,<%2F円堂さん　お%1F久しぶりです！\nお%2F元気でしたか？,"¡Cuánto tiempo, Mark!\n¿Cómo estás?",revisar
10040007,Hいきなりですけど\nオレをサッカー%1F部に\n%1F入れてくれませんか？,"Siento decirlo así, de sopetón,\npero... ¿me aceptas en el club\nde fútbol?",revisar
10040007,Tまた　%2F風丸センパイと%2F一緒に\n%1F走ってみたいんです！\nお%1F願いします！,¡Quiero volver a correr con\nNathan! ¡Hazme el favor!,revisar
10040007,dあ　ありがとうです！\n%2F風丸センパイほど　%1F速くないけど\nスピードには　%2F自信ありますよ。,"¡Gracias! No soy tan rápido como\nNathan, pero también corro mucho.",revisar
10040007,そうですか…。,Ajá...,oficial
10040008,%s\nが仲間になった！,¡%s se te ha unido!,oficial
10040008,(スカウトイベントの中でMobilephone,¡Siempre está cerca del\nclub de fútbol!,revisar
10040008,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040008,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040008,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040008,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040008,スカウトキャラ配置,"¿Quieres algo, Mark?",revisar
10040008,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...,revisar
10040008,(オレの%1F力が　%2F必要ってことか？,¿Dices que me necesitas?,revisar
10040008,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,"¡Puf! ¡Venga, como quieras!\nEres un caso perdido...\n¡Juguemos juntos al fútbol!",revisar
10040008,じゃあ　%1F誘うなよな。,Pues no vengas a darme la brasa.,revisar
10040008,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040008,(お　%2F円堂！\nなんか　%1F用か？,"¡Eh, Mark Evans!\n¿Necesitas algo?",auto-ia
10040009,%s\nが仲間になった！,¡%s se te ha unido!,oficial
10040009,(スカウトイベントの中でMobilephone,¡Siempre está cerca del\nclub de fútbol!,revisar
10040009,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040009,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040009,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040009,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040009,スカウトキャラ配置,"¿Quieres algo, Mark?",revisar
10040009,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...,revisar
10040009,(オレの%1F力が　%2F必要ってことか？,¿Dices que me necesitas?,revisar
10040009,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,"¡Puf! ¡Venga, como quieras!\nEres un caso perdido...\n¡Juguemos juntos al fútbol!",revisar
10040009,じゃあ　%1F誘うなよな。,Pues no vengas a darme la brasa.,revisar
10040009,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040009,(お　%2F円堂！\nなんか　%1F用か？,"¡Eh, Mark Evans!\n¿Necesitas algo?",auto-ia
10040010,%s\nが仲間になった！,¡%s se te ha unido!,oficial
10040010,(スカウトイベントの中でMobilephone,¡Siempre está cerca del\nclub de fútbol!,revisar
10040010,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040010,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040010,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040010,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040010,スカウトキャラ配置,"¿Quieres algo, Mark?",revisar
10040010,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...,revisar
10040010,(オレの%1F力が　%2F必要ってことか？,¿Dices que me necesitas?,revisar
10040010,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,"¡Puf! ¡Venga, como quieras!\nEres un caso perdido...\n¡Juguemos juntos al fútbol!",revisar
10040010,じゃあ　%1F誘うなよな。,Pues no vengas a darme la brasa.,revisar
10040010,Lその%1F人は　いつも\nサッカー%2F部室の%1F近くに\nいるみたいですよ！,¡Siempre está cerca del\nclub de fútbol!,oficial
10040010,(お　%2F円堂！\nなんか　%1F用か？,"¡Eh, Mark Evans!\n¿Necesitas algo?",auto-ia
10040011,%s\nが仲間になった！,¡%s se te ha unido!,oficial
10040011,<その%1F人は　いつも\n%3F野球場に　いるみたいですよ！,¡Siempre está en el campo\nde béisbol!,oficial
10040011,(スカウトイベントの中でMobilephone,¿Hola? ¿Mark?,revisar
10040011,<その%1F人は　いつも\n%3F野球場に　いるみたいですよ！,¡Siempre está en el campo\nde béisbol!,oficial
10040011,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,revisar
10040011,<その%1F人は　いつも\n%3F野球場に　いるみたいですよ！,¡Siempre está en el campo\nde béisbol!,oficial
10040011,スカウトキャラ配置,"¿Quieres algo, Mark?",revisar
10040011,@%1F何？　サッカー%1F部に入らないかって？\nそれはつまり…,¿Qué? ¿Que por qué no entro\nen un equipo de fútbol? No\nhabrás venido a...,revisar
10040011,(オレの%1F力が　%2F必要ってことか？,¿Dices que me necesitas?,revisar
10040011,hふん！　しょうがねえな。\nそこまで%1F言うのなら　%1F入ってやるよ。\nこれから　よろしく%1F頼むぜ。,"¡Puf! ¡Venga, como quieras!\nEres un caso perdido...\n¡Juguemos juntos al fútbol!",revisar
10040011,じゃあ　%1F誘うなよな。,Pues no vengas a darme la brasa.,revisar
10040011,$もしもし？\n%2F先輩ですか？,¿Hola? ¿Mark?,auto-dup
10040011,(お　%2F円堂！\nなんか　%1F用か？,"¡Eh, Mark Evans!\n¿Necesitas algo?",auto-ia
10050001,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10050001,8お　%2F円堂！\nなんか　%1F久しぶりな%1F感じだな！,¡Mark! ¿Cuánto hacía que\nno nos veíamos?,oficial
10050001,D%1F何？\nサッカー%1F部に　もどらないかって？\nそれはつまり…,¿Eh? ¿Cómo que si vuelvo\nal equipo de fútbol?\nNo será que...,oficial
10050001,(オレの%1F力が　%2F必要ってことか？,¿Dices que me necesitas?,oficial
10050001,",よっしゃ！\nこれから　またよろしくな！",¡Muy bien!\n¡Tenemos que ser los mejores!,oficial
10050001,(そうか。\nそれは　%2F残念だな…。,Ya veo. Lástima...,oficial
10050002,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10050002,L%2F半田さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Steve siempre está en el primer\npiso del edificio principal!,oficial
10050002,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050002,Pおっ　%2F円堂じゃないか！\nひさしぶりだな。\nオレに%1F何か%1F用なのか？,"¡Buenas, Mark! Hacía tiempo que\nno te veía. ¿Necesitas algo?",revisar
10050002,`…サッカー%1F部にもどらないかって？\nうーん　そうだな\nちょうど　ヒマしてたところだし…,"¿Quieres que vuelva a apuntarme\nal equipo de fútbol? Hmmm, vale...\nTampoco es que esté muy ocupado.",revisar
10050002,(しょうがない！\nもどってやるよ！,¡Vale! ¿Puedo volver al equipo?,revisar
10050002,Xああ！\nまた　%2F一緒にサッカーしような。\n%2F今度はまじめに　%2F練習するからさ。,"¡Sí, volvamos a jugar juntos\nal fútbol! Esta vez me entrenaré\nen serio.",revisar
10050002,<おいおい…\nさそっておいて\nそれはないんじゃないのか。,"Eh, ¿entonces para qué me\ndices de entrar en tu equipo?",revisar
10050002,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10050002,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
10050003,%s\nが%2F仲間になった！,¡%s se te ha unido!,oficial
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,(スカウトイベントの中でMobilephone,"¡Hola, Mark!",revisar
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,$もしもし？\nセンパイですか？,"¡Hola, Mark!",revisar
10050003,L%3F少林寺さんは　いつも\n%3F本校舎２Ｆの%2F教室に\nいるみたいですよ！,¡Tim siempre tiene\nclase en el primer piso del\nedificio principal!,revisar
10050003,0がんばって\nスカウトしてきてくださいね。,Ánimo y a ver si te lo\npuedes traer al equipo.,oficial
10050003,Dあ　キャプテン！\nひさしぶりー！\nこんな%1F所でどうしたの？,"¡Ah, capitán! ¡Cuánto tiempo!\n¿A qué has venido?",revisar
10050003,@サッカー%1F部にもどらないかって？\nもどってもいいけど…,"¿Que si vuelvo al equipo?\nHombre, no me importaría...",revisar
10050003,<オレ　あまり%2F練習したくないんだよ。\nそれでもいい？,Espero que no te importe.\n¿Puedo volver a entrenar?,revisar
10050003,8それなら　もどってもいいかな。\nまたよろしくね！,Entonces volveré al equipo.\n¡Gracias por esta nueva\noportunidad!,revisar
10050003,$じゃあ　もどらないからいいよ。,No te molestes. No pienso\nvolver a jugar contigo.,revisar
10050003,$もしもし？\nセンパイですか？,¡Hola! ¿Mark?,auto-dup
10050003,スカウトキャラ配置,¡Apuntadme en el equipo!,auto-dup
