event_id,japones,es_final,estado
23000313,0%s　は\n%3F大雪原にいる\nと%1F言ってたぞ。,He oído que %s está\nen el gran campo de nieve.,revisar
23000313,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000313,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000313,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000313,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000313,%8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000313,*なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000313,",0%s　は\n%3F大雪原にいる\nと%1F言ってたぞ。",He oído que %s está\nen el gran campo de nieve.,revisar
23000313,14がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000313,50がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000313,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000313,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000313,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000313,%えんどう,,pendiente
23000313,*えんどう,"¡Ja, ja, ja!",auto-dup
23000313,",だいせつげん",,pendiente
23000313,1つよ,,pendiente
23000313,5つよ,,pendiente
23000314,■キャラバン火来配置,MapSetting : %8d,revisar
23000314,■キャラバン古株配置,NPCSet : %8d,revisar
23000314,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000314,■スカウトイベント終了,Scout Encount Effect,revisar
23000314,<んっ？　なんだおまえは…。\nオレに%1F何か%1F用なのか？,¿Eh? ¿Qué quieres que haga?\n¿Que me una a tu equipo?,revisar
23000314,h…オレにサッカー%1F部へ%1F入れと？\nふむ　%1F入ってやってもいいが\nオレに　メリットはあるのか？,"Bueno, supongo que es posible,\npero ¿saldría ganando si lo hiciera?",revisar
23000314,d%1F今のおまえらに%1F付き%1F合っても\nオレには%1F何のメリットも%1F無いな。\n%2F出直してこい！,No creo que me vaya a beneficiar mucho\nir con vosotros. Tal vez tengáis más\nsuerte la próxima vez.,revisar
23000314,",ならば　それを%1F教えてもらおうか！",¡Oh! ¿En serio?\nEntonces mostradme de qué se trata.,revisar
23000314,<では　%1F用はないな。\n%1F今すぐ　どっかへ%1F行きな！,"Entonces, ¿no te hago falta para nada?\n¡Pues deja de darme la lata!",revisar
23000314,\オレが　サッカー%1F部に%1F入ったら\nメリットがあるってことを\n%1F教えてくれるんだろ？,"Bueno, pero, si me apunto al club,\n¿qué saco yo?",revisar
23000314,Tくっ…　メリットって\nサッカーが%2F面白いことだな。\nもっとやらせてもらうよ。,"Por lo que veo, jugando contigo puedo\ndescubrir la alegría que proporciona el\nfútbol. ¡Estaré encantado de jugar contigo!",revisar
23000314,8どうした？\n%1F教えてくれるのでは　なかったのか？,¿Qué pasa? ¿No ibas a explicarme\nqué gano yo si me uno a vosotros?,revisar
23000314,D%s　は\n%3F白恋中の　%2F校舎の%1F近くにいる\nと%1F言ってたぞ。,He oído que %s está\ncerca del edificio principal del Instituto Alpino.,revisar
23000314,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000314,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000314,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000314,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000314,*8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000314,/なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000314,1D%s　は\n%3F白恋中の　%2F校舎の%1F近くにいる\nと%1F言ってたぞ。,He oído que %s está\ncerca del edificio principal del Instituto Alpino.,revisar
23000314,64がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000314,:0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000314,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000314,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000314,%s\nを%1F手に%1F入れた！,"Queréis que entre en vuestro equipo, ¿eh?\nVale, pero con una condición...",auto-dup
23000314,*えんどう,"¡Ja, ja, ja!",auto-dup
23000314,/えんどう,,pendiente
23000314,1はくれんちゅう,,pendiente
23000314,1こうしゃ,,pendiente
23000314,1ちか,,pendiente
23000314,6つよ,,pendiente
23000314,:つよ,,pendiente
23000315,■キャラバン火来配置,MapSetting : %8d,revisar
23000315,■キャラバン古株配置,NPCSet : %8d,revisar
23000315,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000315,■スカウトイベント終了,Scout Encount Effect,revisar
23000315,\まわりのみんなが　オレの%1F声が\nデカすぎるっていうんだ！！\nそんな%1F事ないよな！！,¡TODO EL MUNDO ME DICE\nQUE HABLO MUY ALTO!\n¿PIENSAS QUE ES CIERTO?,revisar
23000315,<おまえもデカイと%1F思っているのか！！\nちくしょう！！,"¿DICES QUE S?\n¡JO, ME VOY A ACOMPLEJAR!",revisar
23000315,Xやっぱり　おまえもそう%1F思うだろ！！\n%2F気分が%1F晴れた！！\nありがとうな！！,SABA QUE NO ERA VERDAD.\nYA ME SIENTO MUCHO MEJOR.,revisar
23000315,(オレの%1F声はデカくないよな！！,"MI VOZ NO ES TAN CHIRRIANTE, ¿VERDAD?",revisar
23000315,dサッカーをしていると\n%2F大声なんて%1F気にならなくなるな！\n%1F実はちょっと%1F気にしてたんだ！,"BUENO, PERO NO PASA NADA SI DOY\nVOCES EN EL CAMPO, ¿VERDAD?",revisar
23000315,",ようし！　オレもチームに%1F入るぜ！","¡EN ESE CASO, ME UNIRÍ\nA VUESTRO EQUIPO!",revisar
23000315,<オレの%1F声は%2F普通だ！！\nデカすぎるわけじゃない！！,AHORA ESTOY SUSURRANDO.\n¡OYE! ¡¿POR QUÍ OS TAPIS\nLOS ODOS?!,revisar
23000315,T%s　さんは\n%2F福岡%3F市街地の　%1F駅の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca de la estación de Luckyhill.,revisar
23000315,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000315,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000315,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000315,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000315,#8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000315,(なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000315,*T%s　さんは\n%2F福岡%3F市街地の　%1F駅の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca de la estación de Luckyhill.,revisar
23000315,/4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000315,30がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000315,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000315,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000315,%s\nを%1F手に%1F入れた！,"Queréis que entre en vuestro equipo, ¿eh?\nVale, pero con una condición...",auto-dup
23000315,#えんどう,,pendiente
23000315,(えんどう,,pendiente
23000315,*ふくおか,,pendiente
23000315,*しがいち,,pendiente
23000315,*えき,,pendiente
23000315,*ちか,,pendiente
23000315,/つよ,,pendiente
23000315,3つよ,,pendiente
23000316,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000316,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s,revisar
23000316,P%2F今度…　クラス%2F対抗のサッカー%2F大会が\nあるんだけど　%1F知ってる？,Scout Encount Effect,revisar
23000316,Lそれの%2F練習をしたいから\nサッカー%1F部で　%1F少し%2F練習させてよ。,"Ah. Quieres que me una a tu equipo\nde fútbol, ¿verdad?",revisar
23000316,8なんだよー。\nサッカー%1F部って　ケチなんだね。,"Vale, me parece bien.\n¡Nos vemos en el campo!",revisar
23000316,L%2F大会の%2F練習をするつもりだったけど…\nつまんないから　もういいや。,¡¿Eh?! ¿En serio no te interesa?,revisar
23000316,D%s　は\n%2F沖縄%3F市街地の　どこかにいる\nと%1F言ってたぞ。,He oído que %s está\nen algún lugar de Okinawa.,revisar
23000316,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000316,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000316,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000316,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000316,#8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000316,(なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000316,*D%s　は\n%2F沖縄%3F市街地の　どこかにいる\nと%1F言ってたぞ。,He oído que %s está\nen algún lugar de Okinawa.,revisar
23000316,/4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000316,30がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000316,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000316,■キャラバン火来配置,MapSetting : %8d,auto-dup
23000316,■キャラバン古株配置,NPCSet : %8d,auto-dup
23000316,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000316,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000316,それじゃ　はじめよう！,,pendiente
23000316,`サッカーは　したくないけど…\n%2F大会の%2F練習は　したいんだよな…。\nまた%2F練習するの？,,pendiente
23000316,t%2F大会の%2F練習だけのつもりだったけど…\nサッカーって%2F面白いね。\n%2F大会が%1F終わっても　%2F練習させてね。,,pendiente
23000316,#えんどう,,pendiente
23000316,(えんどう,,pendiente
23000316,*おきなわ,,pendiente
23000316,*しがいち,,pendiente
23000316,/つよ,,pendiente
23000316,3つよ,,pendiente
23000317,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000317,■スカウトイベント開始,Scout Encount Effect,revisar
23000317,�%2F円堂！　ちょっと%1F頼みがあるんだけど…\n%2F今度の%3F学園祭の　メインイベントで\nサッカーをしようって　%1F話があってさ。,"Oye, Mark. Se nos había ocurrido que\npodríamos organizar un partido de\nexhibición para la próxima feria escolar...",revisar
23000317,xせっかくだから%2F本格%1F的に\nサッカーを%1F始めようかと%1F思ってるんだ。\nボクもサッカー%1F部に%1F入れてくれない？,Así que he pensado que debería empezar\na tomarme el fútbol más en serio.\n¿Dejas que me una al club?,revisar
23000317,",ありがとう！\nよーし　がんばるぞー！！",¡Gracias! ¡Voy a darlo todo! ¡Te lo prometo!,revisar
23000317,$そんな…ひどいよ%2F円堂。\n,¡Jo! Vaya chasco...,revisar
23000317,L%s　は\n%2F愛媛%3F市街地の　%2F大滝の%1F前にいる\nと%1F言ってたぞ。,He oído que %s está\nen la cascada gigante de Ehime.,revisar
23000317,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000317,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000317,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000317,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000317,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000317,なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000317,L%s　は\n%2F愛媛%3F市街地の　%2F大滝の%1F前にいる\nと%1F言ってたぞ。,He oído que %s está\nen la cascada gigante de Ehime.,revisar
23000317,4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000317,0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000317,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000317,%s\nを%1F手に%1F入れた！,"Queréis que entre en vuestro equipo, ¿eh?\nVale, pero con una condición...",auto-dup
23000318,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000318,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s,revisar
23000318,0なんだ　おまえ！\nオレに%1F用があるのか？,Scout Encount Effect,revisar
23000318,P…なに？　サッカー%1F部に%1F入れだと？\nつまり　オレをスカウトしたいのか。,¿Qué pasa? ¿Eh? ¿Que quieres que me una\na vuestro club? Entonces... ¿¡me habéis\nestado ojeando para ficharme!?,revisar
23000318,@ああ　いいぜ。\nこれからよろしくな！\n%2F期待しててくれ！,Vale. Estaré encantado de apuntarme \nal club. ¡Seguro que nos lo pasamos \ngenial! ¡Ya veréis!,revisar
23000318,Lなんだ　%1F違うのか…。\nでも%2F意外と%1F頼りになる\nかもしれないぜ？,"Te equivocas, ¿sabes?\n¿Es que nadie te ha dicho nunca que\nlas apariencias engañan?",revisar
23000318,H%s　は\n%4F大海原中の　%2F大岩の%1F近くにいる\nと%1F言ってたぞ。,"He oído que %s está\ncerca de la gran roca, en el Mary Times.",revisar
23000318,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000318,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000318,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000318,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000318,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000318,なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000318,H%s　は\n%4F大海原中の　%2F大岩の%1F近くにいる\nと%1F言ってたぞ。,"He oído que %s está\ncerca de la gran roca, en el Mary Times.",revisar
23000318,4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000318,0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000318,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000318,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000319,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000319,■スカウトイベント開始,Scout Encount Effect,revisar
23000319,@もしかして　キミかい？\nボクを%2F仲間にしたいって%1F人は。,"Ah. Quieres que me una a tu equipo\nde fútbol, ¿verdad?",revisar
23000319,",うん　いいよ。\nこれから　よろしくね。","Vale, me parece bien.\n¡Nos vemos en el campo!",revisar
23000319,あれっ　%1F違うの！？,¡¿Eh?! ¿En serio no te interesa?,revisar
23000319,D%s　は\n%2F沖縄%3F市街地の　どこかにいる\nと%1F言ってたぞ。,He oído que %s está\nen algún lugar de Okinawa.,revisar
23000319,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000319,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000319,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000319,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000319,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000319,なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000319,D%s　は\n%2F沖縄%3F市街地の　どこかにいる\nと%1F言ってたぞ。,He oído que %s está\nen algún lugar de Okinawa.,revisar
23000319,4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000319,0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000319,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000319,%s\nを%1F手に%1F入れた！,"Queréis que entre en vuestro equipo, ¿eh?\nVale, pero con una condición...",auto-dup
23000320,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000320,■スカウトイベント開始,Scout Encount Effect,revisar
23000320,Lキミか？\nこのオレを　サッカー%1F部に\n%2F入部させたいというヤツは。,"Tú eres el tío que quiere que me\nuna a su equipo, ¿no?",revisar
23000320,<ふむ…　いいだろう。\nサッカー%1F部に%1F入ってやろう。,Mmmm... Pues de acuerdo. Probaré a ver.,revisar
23000320,Dなんだ　%1F違うのか。\nそれならオレに%1F用は%1F無いだろう？,¿Eh? ¿No lo eres? ¡Pues deja de molestar!,revisar
23000320,H%s　は\n%4F大海原中の　%2F大岩の%1F近くにいる\nと%1F言ってたぞ。,"He oído que %s está\ncerca de la gran roca, en el Mary Times.",revisar
23000320,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000320,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000320,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000320,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000320,8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000320,なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000320,H%s　は\n%4F大海原中の　%2F大岩の%1F近くにいる\nと%1F言ってたぞ。,"He oído que %s está\ncerca de la gran roca, en el Mary Times.",revisar
23000320,4がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000320,0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000320,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000320,%s\nを%1F手に%1F入れた！,"Queréis que entre en vuestro equipo, ¿eh?\nVale, pero con una condición...",auto-dup
23000321,■キャラバン火来配置,MapSetting : %8d,revisar
23000321,■キャラバン古株配置,NPCSet : %8d,revisar
23000321,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000321,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s,revisar
23000321,Lキミか？\nこのオレを　サッカー%1F部に\n%2F入部させたいというヤツは。,Scout Encount Effect,revisar
23000321,Xふむ…　%2F入部してやってもよいが\nまずは　オレと%2F勝負して\n%1F勝ってからだな！,"Queréis ficharme, ¿verdad?\nBueno, pues eso tiene un precio.",revisar
23000321,L%1F弱い%2F部活には　%1F入りたくないんでな。\nさあ　%2F覚悟はいいか？,Tendréis que ganarme primero para\ndemostrar que tenéis suficiente clase.,revisar
23000321,ならば　いくぞ！,Vale. ¡Que empiece la subasta!,revisar
23000321,0%1F逃げるのも　%1F１つの%1F手ではあるな。,"No vais a arreglar nada huyendo, ¿sabéis?",revisar
23000321,`ほう　また%1F来たのか。\nこの%1F前のリベンジ…　というわけか。\n%2F面白い　さあやろう！,"¿Otra vez de vuelta? Una revancha es como\nuna devolución, ¿no? Pero aun así,\nos la concedo.",revisar
23000321,8%2F約束どおり\nサッカー%1F部に%1F入ってやろう。,"Bueno, ¡a partir de hoy contáis\nen vuestras filas con un futbolista\nde primera calidad!",revisar
23000321,",そう%2F簡単には　オレをたおせないぞ。",¡No me ganaréis tan fácilmente!,revisar
23000321,T%s　さんは\n%2F福岡%3F市街地の　%1F駅の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca de la estación de Luckyhill.,revisar
23000321,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000321,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000321,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000321,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000321,$8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000321,)なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000321,+T%s　さんは\n%2F福岡%3F市街地の　%1F駅の%1F近くにいる\nと%1F言ってましたよ！,He oído que %s está\ncerca de la estación de Luckyhill.,revisar
23000321,04がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000321,40がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000321,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000321,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000321,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000321,$えんどう,,pendiente
23000321,)えんどう,,pendiente
23000321,+ふくおか,,pendiente
23000321,+しがいち,,pendiente
23000321,+えき,,pendiente
23000321,+ちか,,pendiente
23000321,0つよ,,pendiente
23000321,4つよ,,pendiente
23000322,■キャラバン火来配置,MapSetting : %8d,revisar
23000322,■キャラバン古株配置,NPCSet : %8d,revisar
23000322,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
23000322,%s\nを%1F手に%1F入れた！,Has obtenido:\n%s,revisar
23000322,@オレに%1F会いに%1F来るなんて\nいったい　なんの%1F用だい？,Scout Encount Effect,revisar
23000322,(…サッカー%1F部へ%1F入れって！？,¿Has venido hasta aquí solo para verme?\n¿Por qué?,revisar
23000322,\ならば　オレにサッカーの%1F楽しさを\nわからせてみろ！\nもしできたら　%1F入ってやるぞ。,¿Quieres que me una a vosotros? Mmm...\n¿Estáis dispuestos a demostrarme lo bien\nque jugáis?,revisar
23000322,$では　%1F教えてもらおうか！,¡Pues venga! ¡Demostrádmelo!,revisar
23000322,8できないなら\nサッカー%1F部には　%1F入らないぞ。,Necesito saber en qué me estoy metiendo\nantes de aceptar nada.,revisar
23000322,\オレに　サッカーの%1F楽しさを\nわからせてくれたら\nサッカー%1F部に%1F入ってやるぞ。,Vale. Enseñadme cómo os movéis en el campo\ny me uniré a vuestro club.,revisar
23000322,hうーむ…。\nまだ　%2F面白いとまでは%1F感じないが…。\nもう%1F少しで　%1F分かるような%1F気がする。,Mmmm... Aún no he tomado una decisión con\nrespecto a vosotros.\nVamos a jugar otro partido.,revisar
23000322,8なかなか　サッカーというのも\n%2F面白いものだな。,Mmmm... ¡Impresionante!\nMuy bien. Me uniré al equipo tal\ncomo os prometí.,revisar
23000322,8%1F悪いが…\n%2F面白いとは　とても%1F思えないな。,"Perdonad, pero no sois lo bastante buenos.",revisar
23000322,L%s　は\n%2F愛媛%3F市街地の　%2F大滝の%1F前にいる\nと%1F言ってたぞ。,He oído que %s está\nen la cascada gigante de Ehime.,revisar
23000322,D%2F場所がわからなくなったら\nケータイで%2F連絡をくださいね。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000322,",じゃあ　%1F後のことは%1F任せましたよ！","Bueno, ¡el resto es cosa tuya!",revisar
23000322,<%2F場所がわからなくなったら\nケータイに%2F連絡をくれ。,"Si se te olvida adónde tenías que ir,\nllámame al móvil. Para hacerlo, selecciona\nhDatosh en el menú y después, hEstadoh.",revisar
23000322,$じゃあ　%1F後は%1F任せたぞ。,"Bueno, ¡el resto es cosa tuya!",revisar
23000322,-8はいはい　もしもし！\nあっ　%2F円堂くんですね！,"¿Hola? ¿Hola?\n¡Ah! Eres tú, Mark.",revisar
23000322,2なんだ　%2F円堂か？,"¿Qué?\n¿Eres tú, Mark?",revisar
23000322,4L%s　は\n%2F愛媛%3F市街地の　%2F大滝の%1F前にいる\nと%1F言ってたぞ。,He oído que %s está\nen la cascada gigante de Ehime.,revisar
23000322,94がんばって\nチームを%1F強くしてくださいね！,¡No te rindas!\n¡Forma el equipo más fuerte del mundo!,revisar
23000322,=0がんばって\nチームを%1F強くするんだな。,¡Esfuérzate al máximo!\n¡Forma un equipo superfuerte!,revisar
23000322,■キャラバン瞳子配置,MapSetting : %8d,auto-dup
23000322,■スカウトイベント開始,Has obtenido:\n%s,auto-dup
23000322,■スカウトイベント終了,Scout Encount Effect,auto-dup
23000322,$というわけで　もう１%1F回だ！,,pendiente
23000322,8%2F約束どおり\nサッカー%1F部に%1F入ってやるぞ。,,pendiente
23000322,-えんどう,,pendiente
23000322,2えんどう,,pendiente
23000322,4えひめ,,pendiente
23000322,4しがいち,,pendiente
23000322,4おおだき,,pendiente
23000322,4まえ,,pendiente
23000322,9つよ,,pendiente
23000322,=つよ,,pendiente
23000323,■キャラバン火来配置,MapSetting : %8d,revisar
23000323,■キャラバン古株配置,NPCSet : %8d,revisar
23000323,%s\nが%2F仲間になった！,¡%s\nse te ha unido!,revisar
